feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
HSM7CYZV	-19.395515669084	-18.6387868200963	-5.80138414963768	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-13.107564518391	-1.37146341345886	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-2.82229902688662	-18.4461417421539	-18.346606068603	-2.7899204067051	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-13.915874762219	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-7.32532531031681	-19.6685341634904	-18.6685341634904	-19.395515669084	-19.005569150768	-18.8272319095094	-19.5530569460704	-19.0440432985826	-19.4986091620481	-4.81967897489572	-19.4461417421539	-4.60096675509754	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-18.7299347081545	-21.9315685693242	-19.005569150768	-19.0835716627692	-19.1660338229612	-18.7299347081545	-19.2091025448531	-19.7940650455742	-11.1313157629518	-9.30175662494194	-19.2091025448531	-5.05592479418223	-19.2993003538247	-19.2993003538247	-2.9587682340997	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-4.42636488121237	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-13.2132069431858
HSM7CZ14	-19.395515669084	-18.6387868200963	-7.13372469185801	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-12.0692411688062	-19.2993003538247	-17.8441057280738	-11.7260196581511	-19.7299347081545	-19.6685341634904	-2.93235027022743	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-2.62347844830575	-18.4461417421539	-18.346606068603	-2.62084041927361	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-6.07018113316607	-19.6096404744368	-10.0832586118749	-20.005569150768	-18.0440432985826	-7.60488629563914	-19.6685341634904	-3.12005589509491	-19.395515669084	-19.005569150768	-18.8272319095094	-19.5530569460704	-19.0440432985826	-19.4986091620481	-6.51308343217824	-19.4461417421539	-6.98870589454514	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-4.31997312558175	-21.9315685693242	-19.005569150768	-19.0835716627692	-13.4269481769206	-18.7299347081545	-19.2091025448531	-19.7940650455742	-8.40609669915415	-13.6912542399905	-19.2091025448531	-3.6909281467829	-19.2993003538247	-19.2993003538247	-3.99898700672488	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-2.47868387183756	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
HSM7CZ16	-19.395515669084	-8.36884914227485	-15.1293753523823	-18.2993003538247	-12.3670379685078	-7.25978427288016	-10.6232295391848	-13.9611750314095	-19.0835716627692	-11.6255068798958	-10.3622825583057	-12.9349538545088	-18.346606068603	-3.55671247401449	-8.95135757290621	-17.8441057280738	-6.99915079114249	-19.7299347081545	-7.14951226786843	-4.71076327071278	-12.1088384213797	-18.4721369506869	-8.19834135147261	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-7.75486557336551	-7.57283496246185	-10.8499519860095	-9.3059510389621	-1.11578502519599	-12.020476237737	-10.737550485102	-6.25398104866324	-13.4237739291255	-18.8959446595935	-15.1397544981623	-15.2934947321435	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-9.98217954731016	-10.9443045572516	-3.65777479096001	-10.6058133963253	-19.0440432985826	-8.63798196928556	-6.32222820666857	-9.13617823820153	-5.98352992412773	-10.6266468997425	-5.62244042563129	-11.1171463227574	-12.4229814572347	-10.631902625194	-19.0440432985826	-8.00168143063905	-8.06174341992771	-10.6008757295734	-7.76295912392772	-3.30604521124003	-18.7299347081545	-19.2091025448531	-19.7940650455742	-7.29403801779886	-14.1319631468715	-19.2091025448531	-17.2993003538247	-12.5917185664395	-19.2993003538247	-9.76540548667806	-7.95253643509681	-19.346606068603	-19.6685341634904	-11.1384530140498	-8.98795486771013	-8.73515086383893	-20.6685341634904	-17.7777632332451	-7.17411605286102	-6.90404264305908	-17.6989078125339
HSM7CZ18	-9.82265212910632	-5.96545070000312	-13.4721369506869	-18.2993003538247	-8.40291911700592	-5.6556623299965	-11.6105424407312	-8.77276956347398	-19.0835716627692	-8.91072749129315	-8.41719969883152	-13.3815914265523	-18.346606068603	-3.2215289863344	-8.46738021871553	-17.8441057280738	-6.77760494059503	-19.7299347081545	-7.94953758757833	-3.86099056423407	-9.9949306303216	-11.2422694087883	-7.00330929545593	-13.5461375321307	-6.89990182352845	-18.9315685693242	-18.4461417421539	-5.41720586357584	-16.5740165647061	-7.75346397615599	-6.71817571800717	-3.53096593402202	-8.90386987141703	-8.48474372854387	-4.53358984210951	-8.8601732480576	-18.8959446595935	-19.2534966642115	-5.56630553987099	-14.2422694087883	-19.2993003538247	-12.5230265270273	-11.6549788535989	-18.8272319095094	-12.798169443907	-14.0416083696655	-8.11186845684674	-19.005569150768	-4.5621825175533	-7.67429859868853	-19.0440432985826	-8.8729003189836	-8.72193244140701	-10.0539776752128	-8.86534480538178	-12.5409696637717	-6.62014662862475	-18.4721369506869	-8.27487557203561	-9.40908511720469	-19.0440432985826	-12.3058597262597	-21.9315685693242	-9.09567606699791	-19.0835716627692	-2.48920817690173	-18.7299347081545	-19.2091025448531	-19.7940650455742	-6.03151312814232	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.4127187406165	-13.4787096046104	-12.5547919974412	-6.69510584795028	-7.65663720754669	-11.228703279509	-9.67524192200183	-17.7777632332451	-11.3731478560555	-5.35980407719122	-13.6443179260696
HSM7CZ1A	-8.73896751961222	-8.2747415237158	-10.7405093547925	-18.2993003538247	-9.92104046343769	-3.69375362825473	-8.46717597945971	-5.65714673400676	-19.0835716627692	-9.24253155016102	-6.93834710195524	-8.26930075080718	-18.346606068603	-3.82024132425614	-6.41618903701003	-17.8441057280738	-6.93592506313355	-11.4341158733469	-7.30652187433039	-3.53908510930773	-7.2641021643668	-9.68910896815891	-5.21184820621453	-11.5788630024443	-6.88782353549015	-18.9315685693242	-18.4461417421539	-4.9871584737738	-16.5740165647061	-7.48893603264054	-5.99697466884795	-3.88571080937887	-9.38361369407025	-9.88990941768696	-4.83935237530391	-8.64998622161873	-18.8959446595935	-17.2534966642115	-8.70022736905958	-15.9680944453493	-19.2993003538247	-7.88860966152247	-14.5358202411451	-18.8272319095094	-13.9680944453493	-13.7162782636729	-9.49485702718696	-11.8183473258446	-3.26919225563779	-14.1955049414524	-19.0440432985826	-11.2719293823085	-10.3013014442974	-7.56661319084226	-6.8285922855186	-12.1700173368797	-8.9751924120745	-18.4721369506869	-12.2408721253465	-14.4721369506869	-13.4445324892923	-13.6461663504619	-13.0974135879229	-9.55045827522512	-19.0835716627692	-3.75130973034477	-18.7299347081545	-19.2091025448531	-19.7940650455742	-5.30449072880678	-19.0835716627692	-19.2091025448531	-17.2993003538247	-14.346606068603	-19.2993003538247	-15.5392511465454	-12.8293303753934	-13.8504846406365	-15.2819531102608	-6.61223514894004	-9.94189024200639	-9.74570202401284	-13.5409696637717	-17.7777632332451	-9.00349439637109	-4.56537273304839	-17.6989078125339
HSM7CZ1C	-6.79440129520378	-7.0973543197888	-10.5067724201857	-18.2993003538247	-8.2947627170686	-3.09311555990345	-18.3708536148497	-8.92377038864004	-19.0835716627692	-19.5530569460704	-8.40526496311772	-14.5255762096483	-18.346606068603	-10.0209258388545	-7.61979187743384	-17.8441057280738	-7.47295689673958	-10.5489445427493	-3.53670733970707	-4.48942852176697	-7.4986352526891	-18.4721369506869	-3.96910178623752	-18.9315685693242	-5.18016573222113	-18.9315685693242	-18.4461417421539	-4.5898690730425	-6.96006093950196	-10.8051222045487	-9.22533158619337	-11.2128644636493	-7.43508924235331	-6.55739849325567	-2.8933568728021	-5.73975364966159	-18.8959446595935	-19.2534966642115	-13.8828092574043	-15.7696808869473	-19.2993003538247	-9.85903396960122	-10.4281403227322	-18.8272319095094	-19.6685341634904	-18.6685341634904	-9.90712144528353	-9.16727748992212	-5.40088791214045	-6.16930073810946	-19.0440432985826	-12.6461663504619	-10.9905209629836	-7.87276505152854	-8.20812093090126	-12.6024449730326	-8.54279783409537	-18.4721369506869	-13.515404404591	-13.4095756129225	-19.0440432985826	-14.3109821588723	-11.2566701361909	-11.7551460562819	-19.0835716627692	-3.50649530315362	-6.5286098220298	-11.7782698864693	-19.7940650455742	-5.16368931911516	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-17.5530569460704	-13.331655727137	-15.5669961370283	-8.46218112835983	-9.83077484331093	-13.0860785183798	-12.1640461830956	-17.7777632332451	-18.5530569460704	-16.4461417421539	-7.25872338639862
HSM7CZ1E	-12.8547529722733	-10.3708536148497	-12.8105531683628	-18.2993003538247	-10.4009671548073	-7.40665961614433	-18.3708536148497	-10.4865537234558	-19.0835716627692	-9.74967092621579	-7.52467268162252	-11.2050097902192	-18.346606068603	-4.2829469668214	-8.12812355617289	-17.8441057280738	-7.44455762006858	-19.7299347081545	-8.48836599202716	-4.95233542456209	-9.19711296706552	-13.266232652139	-7.74687915270533	-13.5019526051224	-10.5518653075233	-18.9315685693242	-18.4461417421539	-6.54604316035482	-16.5740165647061	-10.3407944115636	-9.03591755690799	-0.530195275264908	-11.5057232636847	-11.1485703604038	-7.94263540824957	-14.1216397036027	-18.8959446595935	-18.0440432985826	-18.1242136472666	-19.6096404744368	-19.2993003538247	-18.1242136472666	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-14.5952851814597	-14.2705030895172	-6.81428261487115	-19.5530569460704	-19.0440432985826	-15.0587398097893	-10.680086158704	-11.3018476783069	-9.50394144677801	-18.5530569460704	-10.4582686981829	-18.4721369506869	-18.6685341634904	-15.005569150768	-19.0440432985826	-9.78831292021714	-21.9315685693242	-10.9548612574773	-19.0835716627692	-4.55659024740102	-18.7299347081545	-19.2091025448531	-19.7940650455742	-7.07222791535666	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-13.4445324892923	-12.1640461830956	-11.3402332335828	-19.346606068603	-19.6685341634904	-7.21269325436398	-18.0440432985826	-16.3647534153133	-20.6685341634904	-17.7777632332451	-8.37539784131144	-8.81489971335706	-17.6989078125339
HSM7CZ1G	-8.53935849392006	-11.3301691787923	-14.8188684365748	-18.2993003538247	-12.4590807978614	-6.75147293597675	-15.8188684365748	-8.73515086383893	-19.0835716627692	-9.32849864076484	-7.66229575747867	-13.0416083696655	-18.346606068603	-4.09800393264818	-9.11570498885629	-17.8441057280738	-7.25151678323903	-19.7299347081545	-6.87484619149325	-4.53343948950601	-9.68815653700308	-11.114904869574	-6.6377951931172	-14.1686882764072	-9.22524523604874	-18.9315685693242	-18.4461417421539	-6.49746164071422	-16.5740165647061	-9.58018758864984	-8.38029289271674	-1.13515182881663	-10.0066076479372	-9.58660695577128	-6.0233260807157	-9.84662734278846	-18.8959446595935	-19.2534966642115	-17.8272319095094	-19.6096404744368	-19.2993003538247	-20.005569150768	-12.3564075358988	-12.020476237737	-19.6685341634904	-14.2009286134074	-9.57776010884963	-13.9867101235166	-4.33671914756981	-5.60344766023763	-19.0440432985826	-10.9605999088024	-7.92748858648054	-10.7476851102919	-7.6038194626421	-12.7486776765787	-10.071567971699	-18.4721369506869	-8.4866054709778	-9.18027558110166	-14.9406137089272	-13.0848245460793	-8.91051920499511	-8.27304465551368	-19.0835716627692	-3.31489050904536	-18.7299347081545	-19.2091025448531	-19.7940650455742	-5.5658202683804	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-12.3309122614979	-12.1620612778879	-19.346606068603	-19.6685341634904	-8.25521476162804	-10.1121877784596	-13.2200736626741	-10.1152248640393	-17.7777632332451	-9.56623034627773	-6.11088100293743	-17.6989078125339
HSM7CZ1V	-11.3484858018212	-18.6387868200963	-11.1371527029741	-9.92299988657285	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-14.5187870439857	-4.67658058325304	-18.346606068603	-12.3815914265523	-3.94737488154716	-17.8441057280738	-2.70712403702949	-4.52970908429207	-2.8712631671137	-1.55134850340882	-7.94501541956752	-18.4721369506869	-18.1449722074334	-18.9315685693242	-6.95530876852086	-9.70250944969002	-8.74304153706789	-18.346606068603	-3.62499416471865	-17.9497159160344	-15.6989078125339	-17.8959446595935	-10.2443678746723	-7.03385544204565	-12.014494906446	-7.0725191629686	-18.8959446595935	-19.2534966642115	-11.8494195279703	-14.0860785183798	-19.2993003538247	-16.7940650455742	-9.95945035094004	-18.8272319095094	-12.5988606356836	-12.0655260722273	-7.21483483217149	-10.8560894198362	-14.7656566303885	-19.5530569460704	-14.3198060092593	-10.3850599083534	-11.5970718009338	-8.66607072459784	-8.82742851107338	-7.13615794384955	-8.30723002401119	-18.4721369506869	-8.2906910108418	-14.6912542399905	-7.84334347575741	-9.3921189215977	-13.3036699534524	-6.92750614787675	-12.6647820286293	-4.4971879352386	-18.7299347081545	-19.2091025448531	-9.30741282875559	-7.50111601765864	-11.2145776749192	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.13167988066058	-10.2273190673223	-19.7299347081545	-8.72101897709277	-16.3647534153133	-20.6685341634904	-17.7777632332451	-8.49246492874465	-19.1660338229612	-17.6989078125339
HSM7CZ1Z	-10.4433267265469	-16.5255762096483	-7.45388618294592	-11.2352964853983	-18.4461417421539	-11.0150919248865	-18.3708536148497	-14.3647534153133	-19.0835716627692	-12.2740714688801	-13.266232652139	-4.89878239386809	-18.346606068603	-8.00868688759835	-3.86871080659261	-17.8441057280738	-3.42485344352836	-5.65343132225275	-3.31983770224675	-2.77700754232545	-7.24248785662434	-18.4721369506869	-10.8652102444489	-18.9315685693242	-6.27858919000181	-9.75914106067869	-6.75153511440757	-12.7289549491757	-3.39973785967753	-14.2478721150177	-10.5654649617976	-4.22972877704788	-7.09893563721281	-3.45112861006869	-12.5264271061878	-5.33178935923568	-18.8959446595935	-19.2534966642115	-9.89168993108821	-14.2145776749192	-19.2993003538247	-12.560881162517	-6.16172039715896	-18.8272319095094	-10.4160658339902	-9.50007096506612	-5.79376889057916	-8.2056059276077	-12.7777632332451	-16.0440432985826	-11.008241083905	-8.83320744199208	-6.7105857182424	-6.72731839929333	-6.90494138928	-7.81655744196008	-7.44677084442046	-18.4721369506869	-8.09429544085372	-8.01748247231145	-19.0440432985826	-9.13690902506776	-21.9315685693242	-5.90273009720256	-11.9025574826651	-4.59740005363063	-18.7299347081545	-9.83051210518583	-5.70520906356425	-6.35092134633923	-9.42545937863134	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.47762922314386	-8.65963872535331	-17.8959446595935	-8.17948067320454	-16.3647534153133	-20.6685341634904	-17.7777632332451	-17.1449722074334	-13.2200736626741	-17.6989078125339
HSM7CZ22	-8.27304465551368	-18.6387868200963	-8.80112670940843	-8.38534932526047	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.71476588339933	-18.346606068603	-20.1660338229612	-2.98300741561625	-17.8441057280738	-3.65755812593163	-5.74492038376418	-2.84084619399053	-2.45994097989428	-5.1554285883674	-18.4721369506869	-18.1449722074334	-18.9315685693242	-6.18563169367508	-5.5679813227996	-6.97982853005458	-18.346606068603	-4.38503880730815	-17.9497159160344	-19.7299347081545	-19.7299347081545	-8.51403246962562	-4.56598086833751	-18.58107132224	-5.54298615967977	-18.8959446595935	-19.2534966642115	-11.1633842445472	-19.6096404744368	-19.2993003538247	-20.005569150768	-7.80225334972431	-18.8272319095094	-11.5591387769901	-11.3978494981843	-19.395515669084	-10.543551283979	-18.8272319095094	-19.5530569460704	-12.7686737699494	-6.86388212870897	-10.2780069072658	-8.95600716305056	-7.65126176287047	-7.98141367912582	-6.83352003236258	-18.4721369506869	-7.61661719307559	-10.6410888710729	-5.83493576279313	-7.26113360942174	-21.9315685693242	-7.33757061509542	-11.3939618778289	-3.19962644983039	-18.7299347081545	-19.2091025448531	-8.16789972566974	-7.40536278953179	-12.4229814572347	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-14.5323974755044	-8.65335144785287	-9.62391236401769	-19.7299347081545	-7.60216462577052	-10.3096998446127	-11.0838847816073	-17.7777632332451	-13.0186792330942	-19.1660338229612	-17.6989078125339
HSM7CZ24	-9.31952944546264	-18.6387868200963	-7.96755266944413	-18.2993003538247	-9.5215412904396	-5.66391134625572	-18.3708536148497	-7.78942959434282	-19.0835716627692	-5.78625731069213	-19.9315685693242	-19.7940650455742	-18.346606068603	-14.8611792414328	-5.43494569153938	-17.8441057280738	-1.41420674616923	-6.55232559665411	-4.27555997109892	-3.38750217739023	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-7.74926733607465	-15.3647534153133	-10.5729173684313	-4.54187673815554	-16.5740165647061	-17.9497159160344	-19.7299347081545	-14.1660338229612	-7.41517908269933	-5.89555812793695	-3.58115938004462	-6.36468208128568	-18.8959446595935	-11.1577699955725	-13.5323974755044	-19.6096404744368	-19.2993003538247	-20.005569150768	-6.84528303905876	-18.8272319095094	-19.6685341634904	-12.0307017613434	-19.395515669084	-11.4127187406165	-4.83104584212689	-6.51923689799929	-19.0440432985826	-6.9521612380835	-11.9281912091219	-8.59841321901356	-7.45188933789716	-18.5530569460704	-8.21659330126104	-18.4721369506869	-13.3647534153133	-9.79701390116127	-19.0440432985826	-18.7299347081545	-21.9315685693242	-12.4056563085808	-11.0461772377537	-5.02604053610011	-18.7299347081545	-19.2091025448531	-7.31258665615184	-5.30475872187094	-19.0835716627692	-19.2091025448531	-6.70942272338628	-19.2993003538247	-13.6223196085076	-10.888814808347	-10.2200736626741	-12.2207621356248	-10.4361132363143	-19.7299347081545	-18.0440432985826	-9.75377532454852	-11.6227745021077	-17.7777632332451	-10.5506746524345	-5.16850147543483	-17.6989078125339
HSM7CZ26	-7.75492789819016	-18.6387868200963	-6.16923844199104	-18.2993003538247	-7.76358600107362	-5.74987276363298	-18.3708536148497	-10.026181564306	-19.0835716627692	-5.33287049124872	-18.346606068603	-19.7940650455742	-18.346606068603	-16.4853123394346	-4.50967468640842	-17.8441057280738	-1.57468679833274	-6.2614434713589	-3.19449291046	-4.25062672248142	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-7.50593303395642	-16.3586789009036	-7.30899048187563	-5.11693103212917	-16.5740165647061	-17.9497159160344	-19.7299347081545	-14.8272319095094	-6.81561457836639	-5.82042474645065	-3.40148081377994	-5.27419987195166	-18.8959446595935	-11.0103226807386	-15.7457020240128	-19.6096404744368	-19.2993003538247	-20.005569150768	-7.79441730904587	-18.8272319095094	-19.6685341634904	-13.0138981349624	-19.395515669084	-9.0700938941984	-5.54934309502101	-6.5017957080161	-19.0440432985826	-13.2242094372433	-12.9611750314095	-7.38773923267247	-8.96383795983075	-18.5530569460704	-7.82340352428279	-18.4721369506869	-16.9867101235166	-11.1951666380059	-19.0440432985826	-18.7299347081545	-21.9315685693242	-7.75088237450139	-19.0835716627692	-5.24309422267574	-18.7299347081545	-19.2091025448531	-8.1889643920339	-5.30381811446256	-19.0835716627692	-19.2091025448531	-7.27702204078326	-19.2993003538247	-19.2993003538247	-13.360195133351	-10.9488601404043	-12.3131830670656	-11.6643136971722	-19.7299347081545	-18.0440432985826	-16.3647534153133	-20.6685341634904	-17.7777632332451	-11.3586789009036	-4.75854344741234	-17.6989078125339
