feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
CSM7KONS_P	-8.24920159102361	-6.76303876038259	-7.01225228542291	-6.38291060433921	-7.07606023513633	-6.87411604217483	-7.79505266593844	-3.6569792124011	-5.23268744290839	-6.35601449353042	-6.79769032455277	-4.82307708409181	-6.79892483424182	-4.73931142757766	-5.05862524263547	-6.82937230393596	-6.13683205276959	-7.23523044077027	-5.06720630652739	-6.73419441294492	-6.85489909751454	-4.8283747479677	-4.81195341687963	-6.59556486052333	-4.91284724292863	-7.16490341672532	-5.09225153518486	-6.5578692340576	-7.00534508609144	-4.91284724292863	-4.83205522949193	-4.81244338789536	-4.79185493607728	-4.68694069958334	-5.1508072379124	-5.13157074435692	-5.97947351685063	-8.55131578022083	-4.65163190993555	-4.86080908900642	-6.73958042672269	-9.24824273596689	-7.04075455658485	-5.26146974916294	-7.69852521781818	-6.85489909751454	-5.97010674985809	-4.91594345608599	-7.52917835931498	-5.56077684338042
CSM7KONW_P	-5.81380148632507	-5.489616598541	-5.75856359787635	-5.47173269080349	-5.81792151975582	-5.75319017372713	-6.40298646567092	-4.70243180288974	-5.41645046423833	-5.92302651918463	-5.89058967500887	-5.38475148812825	-6.06220504177227	-5.21600195712677	-5.662257081473	-5.72697737573849	-5.45627095987833	-5.84386265043662	-5.57263461687998	-6.01896699184506	-5.5577984476777	-5.23162906948221	-5.27371223008108	-5.51104509283468	-5.44067398658102	-6.10854954234984	-5.53631453552085	-5.5932307891083	-6.12220727838071	-5.44067398658102	-5.34097731786913	-5.35735931237698	-5.34786173614757	-5.0256052114983	-5.69748401627147	-6.04441507198016	-5.80895577454386	-7.06370042101169	-5.10211294167264	-5.25979717065552	-5.84379072104298	-8.76561317059485	-5.80316092432943	-6.02030763933999	-6.2879291593399	-5.5577984476777	-6.0112641763262	-5.56789204687835	-6.13732610869607	-5.33539928425581
CSM7KOO5	-6.58448136557761	-5.48481476623207	-5.81759684674257	-5.5189061687314	-5.7364432212701	-5.7909346221821	-6.18855825643337	-4.85638862478615	-5.44026157443239	-5.64288527138167	-5.684598174939	-5.45613292063756	-6.48251107691746	-5.40407105015977	-5.56515336189285	-5.75152610406442	-5.28024272914923	-5.71678817715029	-5.60376226576883	-6.47149427647657	-5.43826891589293	-5.36016601582964	-5.26137382088248	-5.52272373462436	-5.54256531392385	-5.75431551665847	-5.57442214341346	-5.46210156755075	-6.12973955329499	-5.54256531392385	-5.40757564892681	-5.47730439557894	-5.41634704719287	-5.25083108422656	-5.40338547287632	-5.82247179759162	-5.32629480168669	-7.79072229964788	-5.38228921391815	-5.37471435793982	-5.63094194193813	-7.64509713843779	-5.94800723915655	-5.93676024215171	-6.11582108495811	-5.43826891589293	-5.69959392750017	-5.46972223085595	-5.79634689414096	-5.49176974049626
CSM7KOO9	-6.84580576933794	-5.53222937198649	-5.74092617340032	-5.47626340164963	-5.69040883475991	-5.73338342146609	-6.14426725816617	-4.84192152582469	-5.43201284207977	-5.54299862765543	-5.64889787502642	-5.45908512224617	-6.50428140404325	-5.4100279250084	-5.51988574806404	-5.75488369932613	-5.37126158447057	-5.70075983154358	-5.55698226449952	-6.43127838026249	-5.50237888903498	-5.34719460258723	-5.34712305759356	-5.51762946483338	-5.50679293907291	-5.86621703295214	-5.6280088705562	-5.54620930407921	-5.92097099164478	-5.50679293907291	-5.42301135524472	-5.4631111949006	-5.42810690546296	-5.32154038489527	-5.35676148568233	-5.79511220218562	-5.56362844289186	-7.33806556057826	-5.34059489714363	-5.36308714859286	-5.67655993338031	-7.83953560027934	-5.9010739539275	-5.8758163790722	-6.06176836822662	-5.50237888903498	-5.71292362909774	-5.41259486259444	-5.77933080651468	-5.48255786462432
CSM7KOOD	-6.52812318581645	-5.57159642125977	-5.7313826802291	-5.5318474946035	-5.74805080125302	-5.72632814990166	-6.18153063058568	-5.01444937678637	-5.45539890008301	-5.6166054238524	-5.69360571883339	-5.44122289311533	-6.26625253713245	-5.44252406381702	-5.52140962204486	-5.74279227596401	-5.37855739987736	-5.724612678833	-5.55479799128222	-6.24355948446645	-5.47495768871509	-5.36248036046772	-5.31365875653239	-5.47252172489571	-5.46816601970998	-5.94000482101887	-5.50530900480101	-5.52916042737217	-6.2960645692959	-5.46816601970998	-5.39824898651622	-5.44889936320267	-5.39676156705996	-5.21303652769948	-5.36119049847386	-5.78396063615854	-5.60823925648484	-7.20324477339104	-5.28596251877126	-5.33834495646818	-5.72516699174364	-8.03472172582929	-5.84323382252593	-5.84327711095264	-6.07886067463984	-5.47495768871509	-5.73137867438416	-5.50812697031865	-5.7967843426697	-5.45652087695062
CSM7KOOF	-6.8346729958703	-5.59968146360447	-5.64503732908728	-5.47457283115602	-5.65614055746877	-5.69315716245153	-6.07820464836435	-4.97429358580818	-5.39259243204222	-5.76421534958547	-5.73054174403016	-5.44567068135415	-6.17046502915587	-5.48665420286748	-5.56488607795681	-5.81252649932086	-5.23582780069124	-5.62927618426928	-5.56407106909686	-6.15499840194971	-5.49119945568563	-5.36490850742172	-5.40205246804217	-5.56137054090126	-5.56477017183879	-5.75491174397205	-5.52339733475222	-5.58298461580811	-6.11805367036607	-5.56477017183879	-5.3935630973838	-5.44066719388189	-5.42835161266802	-5.2530838546575	-5.38534171331766	-5.8585848762148	-5.5046808752513	-7.22430921622297	-5.25807595413198	-5.44418451401325	-5.6250041109734	-6.92401605619893	-5.88509778295012	-5.85119195936968	-6.02874018563285	-5.49119945568563	-6.0434426441085	-5.50392509526745	-5.88960065249697	-5.46182176282745
CSM7KOOH	-6.14204900032544	-5.50308906297661	-5.66289975781792	-5.42200803262806	-5.64832794577132	-5.69992118041073	-5.90574354642153	-4.67117246395773	-5.86755989245818	-5.64674716101955	-5.66232099443485	-5.32134437900055	-6.66622635841799	-5.09804812102198	-5.70944746827101	-6.02684491761361	-5.39836619009663	-5.64927189660585	-5.66134919433368	-6.16701446702225	-5.55011015248153	-5.15658182498059	-5.23836810496342	-5.62991691912943	-5.65177808071345	-5.85717268081517	-6.17342150639921	-5.45863046048119	-6.223433148518	-5.65177808071345	-5.32134437900055	-5.30792093040322	-5.3041480420227	-5.14130145509307	-5.50364880556493	-6.3937345560194	-5.90267344266355	-6.25497101745957	-5.14889978953893	-5.19353411457179	-5.69844503856074	-8.47651977628031	-5.84788156421042	-6.75652973309834	-5.7134067520217	-5.55011015248153	-5.74570724392501	-5.73738932139327	-6.14416466165304	-5.25696193763052
CSM7KOOJ	-6.12674479172029	-5.56041905186503	-5.63063963003149	-5.51541759770895	-5.79210846506594	-5.67849440189841	-5.82514743945376	-4.64181151875188	-5.83150951222203	-5.73301810758073	-5.74023522263155	-5.40733371503465	-6.54519804008801	-5.03730240792681	-5.7089249902161	-5.98342103918146	-5.50308807081785	-5.79808459026713	-5.72406430151466	-6.10744738327696	-5.41805389771391	-5.27386421129314	-5.29543716815858	-5.50139639958205	-5.52781826202231	-5.81253681321603	-6.05590869827359	-5.48566257517448	-5.99301402758288	-5.52781826202231	-5.42472598083113	-5.42659538257239	-5.38401583568817	-5.28529339227379	-5.44805494615595	-6.34345160507471	-5.91180404260719	-6.25098095722641	-5.10193831610482	-5.25112019110533	-5.64829890999241	-8.15801658841709	-5.83484021458277	-6.67507337414952	-5.69742482967113	-5.41805389771391	-5.77243574151223	-5.61618342120086	-6.14237612758722	-5.30163354999925
CSM7KOOL	-6.36762886466944	-5.59553924010119	-5.73278969251664	-5.52854356773048	-5.80457968082356	-5.78707404714047	-5.77652474894824	-4.70718735855131	-5.77833410787258	-5.71277552809726	-5.77163268088866	-5.41678767431988	-6.48533886403671	-4.98359723834592	-5.71461736424701	-5.83516748951154	-5.52097795606231	-5.77301166098442	-5.70818513629028	-6.16808094688067	-5.48660460370198	-5.27118276388279	-5.19636050059705	-5.53559350263295	-5.56938679960191	-5.65187967349335	-5.92352788987048	-5.56813566714796	-5.84550204085531	-5.56938679960191	-5.41678767431988	-5.41669437668933	-5.39082768376409	-5.16285621882217	-5.52570267933722	-6.38610506699297	-5.93384993797871	-6.35172169638919	-5.06952222148497	-5.2878919759896	-5.49114338378337	-7.94089377227306	-5.86502573190615	-6.74534405789128	-5.67401888498906	-5.48660460370198	-5.71625168896146	-5.64911805595861	-6.20232642679276	-5.29941574337538
CSM7KOON	-6.26894411378609	-5.58470809765467	-5.69715950631088	-5.49945685326194	-5.74592011716628	-5.76199742873713	-5.89020925276893	-4.59903647651534	-5.6932836205427	-5.7491683777082	-5.7301287826816	-5.46531528500888	-6.52717328504686	-5.08313140962597	-5.61266049724597	-5.78698925595626	-5.25416012366136	-5.74003286110868	-5.67352148061616	-6.17535750470334	-5.53194547383216	-5.23254629733837	-5.34188564058903	-5.56828226293394	-5.5862200285259	-5.64549549205136	-6.1680843278319	-5.52206147619146	-5.97380648770217	-5.5862200285259	-5.48280155732613	-5.47139466189248	-5.44606333923721	-5.18803352287573	-5.6125237549494	-6.30205851913921	-5.70293712271944	-6.43022672024899	-5.06588229069064	-5.22347541469218	-5.50076809341468	-8.7578014727913	-5.85736803918583	-6.62791542178411	-5.81209187809868	-5.53194547383216	-5.66418499643445	-5.79639693034542	-6.22171533883757	-5.16890182131642
CSM7KOOP	-5.97038605063096	-5.61860988519917	-5.56332727124979	-5.39838902756851	-5.72253106886438	-5.60981181881358	-5.94040745112844	-4.7458894835251	-5.76379383985873	-5.83587442221262	-5.77577238696072	-5.48893881939035	-6.71477255099372	-5.10660420347205	-5.67410460998682	-5.98637510130318	-5.38885850162046	-5.7284863077542	-5.64173675538163	-5.97333196174517	-5.52389860999124	-5.16913101032652	-5.44031017665168	-5.53272689186359	-5.57568008142722	-5.76520745952813	-5.71287953849606	-5.45104347038904	-5.93833737790976	-5.57568008142722	-5.48893881939035	-5.48379219647748	-5.45232246637069	-5.25859342771659	-5.36787828675134	-6.2598545289035	-5.8432092417502	-6.41670190966142	-5.13674693294418	-5.23554616344398	-5.58418299325928	-8.24032283590127	-5.90006955806286	-6.46098104202787	-5.83628374633137	-5.52389860999124	-5.80737127345424	-5.67509563439984	-6.15055284140838	-5.25277091067006
CSM7KOOT	-10.2602424529646	-5.33585461849844	-7.85581272094594	-5.52921815561029	-5.70012329778165	-7.69863842947163	-7.91280586366338	-4.47177723426025	-5.46507316638476	-5.47556139922265	-5.57315372110683	-5.35917184170038	-11.0733582793955	-4.84976692274183	-5.34615945787382	-5.50981374005655	-5.31687028230616	-5.75101590644619	-5.36095811228608	-9.66277213773427	-5.28763935428884	-5.33354584418551	-5.16101221529242	-5.4515374193569	-5.44129152762523	-5.13756267520946	-5.91428907622209	-5.34698192508516	-5.60212516513413	-5.44129152762523	-5.34852122785572	-5.38106765347105	-5.32246873301983	-5.2540542615991	-5.19893261861643	-5.80721419222793	-5.2462003619343	-9.37646416706816	-5.17203278046938	-5.16478196662817	-5.09975222766433	-11.3361005557316	-8.99393473477424	-6.05586077867553	-7.96881601047074	-5.28763935428884	-5.37800856244127	-5.35210244407425	-5.66825750078032	-5.3917140191455
CSM7KOOV	-8.6962904676572	-5.42325799792382	-6.21657343004827	-5.4843451849377	-5.66330447059232	-6.14466836287413	-6.23207703355469	-4.69615797624947	-5.59965810957202	-5.55029811759747	-5.6000153160619	-5.4179592918606	-7.56478231895464	-4.84957450568617	-5.47406284252891	-5.67145563541532	-5.44242878635185	-5.68198564344846	-5.49169184662253	-7.55104495993593	-5.39879804337333	-5.29010577150308	-5.16733298696633	-5.43011137717378	-5.43977092052357	-5.29516976130477	-5.74628787134847	-5.40025419445129	-5.63390432251689	-5.43977092052357	-5.41321152247368	-5.4461233118096	-5.40798462142603	-5.27243769613638	-5.3729383380752	-6.18210626636677	-5.44521925874413	-7.66631816647	-5.29263996336391	-5.30375334587912	-5.24706671667943	-9.91403996585166	-6.73484339991531	-6.50696651797544	-6.25108258578007	-5.39879804337333	-5.54619738127566	-5.42485851507507	-5.99908707573025	-5.43866546325122
CSM7KOOX	-7.98057112077928	-5.42541462114649	-5.77281011649599	-5.5606235854281	-5.76754937715227	-5.7522356744969	-5.70412006061463	-4.95977557033683	-5.75175668884298	-5.6288872274941	-5.69313946803894	-5.49232181043288	-6.73764948618652	-4.88268384033786	-5.57744945822579	-5.7440408827093	-5.47316094479101	-5.76685673680553	-5.54423444587009	-6.39075049916727	-5.52038096012844	-5.36418811436401	-5.28374694852874	-5.53297253085219	-5.47643545674664	-5.4047636865601	-5.60165957653234	-5.44595591518794	-5.59432027288695	-5.47643545674664	-5.52661970500759	-5.46686101937277	-5.44481297190375	-5.31662214152682	-5.41339137132901	-6.43755770326752	-5.70305813398712	-6.46399082853792	-5.1849125388848	-5.3689909062461	-5.30775100409877	-9.10970608454891	-5.8855346208348	-6.66674175711787	-5.66852316388199	-5.52038096012844	-5.67724886754578	-5.53599349705698	-6.26533179056981	-5.46463205541055
CSM7KOOZ	-7.6980759671014	-5.37204002874272	-6.1850320666715	-5.53181959559459	-5.77925180404987	-6.13244916598454	-6.17405434389774	-4.63761891251709	-5.64155858699116	-5.61508486121289	-5.68810893123732	-5.40572683998352	-7.0602656403951	-4.86188499245819	-5.44066698148815	-5.8372920537946	-5.39667267805887	-5.81567846636339	-5.47864045329943	-7.50927408939795	-5.37698282263648	-5.41002860895691	-5.22264371396256	-5.52837112160572	-5.54640876495093	-5.30384006509699	-5.90607333831474	-5.4243330816801	-5.54441464628071	-5.54640876495093	-5.41310501836265	-5.42066080467133	-5.36016309650827	-5.24690652381703	-5.37749978883783	-6.03815276432904	-5.53500202016482	-8.20379246897422	-5.24868742624431	-5.38204381344012	-5.24410705885366	-7.80512589374497	-6.62743032461488	-6.30569869851372	-6.19922795128549	-5.37698282263648	-5.50923609224133	-5.3929521364717	-5.91474493914306	-5.45419570769332
CSM7KOP2	-8.65256177724008	-5.32253684335816	-6.9280074806831	-5.47835432236134	-5.7340581622071	-6.80822599626279	-6.60031209657039	-4.5803295454569	-5.55502955473488	-5.52446409070714	-5.60428198284776	-5.35819989668776	-8.50474715212818	-4.85553130653744	-5.43714022658114	-5.62613908455179	-5.41110759873906	-5.7666767479562	-5.46333271641598	-8.9461573866363	-5.34257330371146	-5.35126396309225	-5.21153217225379	-5.49817923594755	-5.51758243613695	-5.19942590468509	-5.91898162522653	-5.4012687980395	-5.54281237451161	-5.51758243613695	-5.34979127215712	-5.36510090360122	-5.30991907204552	-5.25560609715591	-5.23457449831583	-5.90401246179172	-5.33912391880616	-8.57075759851234	-5.22926802282578	-5.2119869688473	-5.17198580714543	-9.6832404883246	-7.69243628685608	-6.13171935828374	-6.63727392093603	-5.34257330371146	-5.44261142036466	-5.40362289801426	-5.73783243071912	-5.40026847673789
CSM7KOP6	-6.42515853271019	-5.67043693294057	-5.89066264880535	-5.40833012338906	-5.73303133963734	-5.93234983447999	-6.0215488111672	-4.69592104492317	-5.67862423985283	-5.66073612065635	-5.71427942233516	-5.39745989012661	-7.16141065104499	-5.26831051332946	-5.57518556854102	-5.68278168966771	-5.13576812344533	-5.72493769416972	-5.63714495273851	-6.40961499052953	-5.4153219095912	-5.30587357786031	-5.24903994820979	-5.55474782614514	-5.56328651995922	-5.87888109317424	-5.97412820623024	-5.60544957041963	-5.9119353575362	-5.56328651995922	-5.39646538047288	-5.42300861463973	-5.39298998554109	-5.19755393741748	-5.39448530992773	-6.21022235417604	-5.35436414328687	-6.56734948492619	-5.25034953337216	-5.23962109334464	-5.68717915736444	-8.51927453790306	-5.7967739794916	-6.50707892707616	-5.91292258525366	-5.4153219095912	-5.57059798894921	-5.67807864992288	-6.09214578887856	-5.24244153969397
CSM7KOP8	-6.36308771243885	-5.63665078671715	-5.57975366001563	-5.45088372118606	-5.76404932004609	-5.6804562341806	-6.08706972068489	-5.11799189009951	-5.5606302344304	-5.76255687193821	-5.77275462443039	-5.46256274944291	-6.20782235708651	-5.21271760979512	-5.54441550101149	-5.60020920627275	-5.23252182324291	-5.73840150864025	-5.55579862723213	-6.36766098123163	-5.41360615739102	-5.22309467468066	-5.30024003949617	-5.49450695097	-5.48968952507677	-5.84538841105973	-5.76993410536801	-5.47122271853289	-6.23479741821919	-5.48968952507677	-5.46995533977249	-5.52226387146873	-5.46261472346989	-5.27446964829571	-5.31756506860107	-6.07516019623943	-5.72608578506844	-6.74992706800999	-5.18473580536326	-5.26523835121373	-5.65373106273858	-7.8902293876864	-5.76658160883982	-6.18672523062129	-5.99073696734794	-5.41360615739102	-5.73706892826864	-5.65932327823899	-6.11305281930488	-5.37162038186654
CSM7KOPE	-6.20844328331924	-5.60043683125179	-5.73955110028731	-5.56341894008482	-5.78033413790526	-5.75990725966766	-5.96089686743427	-4.69873205130312	-5.5415494044228	-5.66120913338738	-5.7021820617254	-5.52779911514306	-6.2966861957496	-5.35057547874173	-5.66724758544263	-5.67965496177348	-5.34722686950124	-5.76918289963229	-5.65310324704785	-6.58549660666957	-5.42886363790026	-5.37042174007418	-5.30220931655428	-5.5403145919833	-5.54858635466915	-5.74384232575299	-5.8559494970162	-5.47461800529583	-6.02575313940671	-5.54858635466915	-5.48775888083158	-5.52146255691702	-5.50313564546272	-5.31533610335876	-5.43705742957063	-5.82268225085638	-5.55737642006557	-6.81846123370565	-5.1892036727578	-5.33787980705793	-5.6112413181253	-8.39120327895579	-5.88631034414378	-5.94363685093488	-5.89087501968396	-5.42886363790026	-5.63440907404366	-5.58443507507209	-5.80228358511795	-5.46680029788898
CSM7KOPG	-6.10053157614308	-5.4601746445131	-5.9869337579106	-5.40232303293687	-5.69402823648227	-5.9612697296779	-6.32970622104786	-4.6339685766215	-5.43283871825386	-5.54927423219401	-5.62387948990034	-5.44124986168751	-7.16583516985626	-5.30287914108053	-5.38273941347273	-5.91207757241515	-5.41052686232366	-5.72560703137103	-5.50467534777169	-6.68882108579995	-5.45471408584673	-5.44333200439047	-5.23073813085596	-5.52597562019217	-5.53397378089817	-5.74966852391625	-5.61035242726398	-5.54194238449422	-5.79723477249933	-5.53397378089817	-5.37943843324312	-5.47600516107882	-5.41917374502997	-5.33938524824728	-5.34919746899436	-5.85932876126969	-5.63168398932435	-7.7870295439373	-5.29486315926283	-5.34495465657103	-5.63116404688046	-8.49714200350823	-6.01768561002353	-6.00799807215858	-6.24829916305329	-5.45471408584673	-5.56130866575844	-5.4238582416837	-5.81608638981203	-5.54274133377442
CSM7KOPI	-6.00852751130604	-5.50082827205449	-5.79363314973476	-5.50470249801196	-5.74352301728702	-5.79898171981791	-6.08551986708415	-4.73463131522421	-5.4345742836141	-5.66255738996466	-5.70212466519988	-5.44938416880913	-6.26101215181921	-5.38769577617024	-5.44608804911134	-5.80348598122811	-5.43469420655264	-5.74271401076434	-5.51215591694197	-6.20968558217707	-5.46385807132768	-5.35279515121192	-5.30118941751731	-5.58345447734894	-5.58205913467061	-5.87208860440824	-5.65247310540473	-5.57163512557734	-6.01459548474264	-5.58205913467061	-5.37150164246519	-5.43501931097136	-5.40596590182526	-5.40470419376569	-5.51380525028382	-5.92550826892303	-5.61695653186472	-6.96348327415527	-5.27844812291193	-5.33263636138507	-5.6887920510894	-8.05000231521211	-5.86282309150087	-6.02385238966651	-5.96945120502262	-5.46385807132768	-5.74568258853154	-5.58193330544016	-5.86889540210748	-5.49329494353976
CSM7KOPK	-6.17280515280783	-5.53506253610265	-5.95432773203129	-5.39339787786865	-5.6455812190402	-5.92565573380467	-6.15127191263696	-4.771844419115	-5.48430838502863	-5.56039786307362	-5.58171555986199	-5.41102666946838	-6.59305461860105	-5.43825836246118	-5.42580621525173	-5.86403759706974	-5.39623279740743	-5.66220703706684	-5.49001977558698	-6.62142536797917	-5.47564762530886	-5.42098261127709	-5.18537884137128	-5.52500832664862	-5.5240060717762	-5.83571864497574	-5.72021008069049	-5.61338684182191	-5.97699597151248	-5.5240060717762	-5.34328748985419	-5.42015714467254	-5.39632883652929	-5.2991337426831	-5.45232866961805	-5.85813286857174	-5.49789300377859	-7.64392728765541	-5.33798461415983	-5.31326128925618	-5.6533647202826	-8.41525755729238	-5.94796982108215	-5.99158591860886	-6.03853814380182	-5.47564762530886	-5.66719611602895	-5.48472006278337	-5.7978547911701	-5.50446307734849
CSM7KOPM	-6.02843816846552	-5.56449811384251	-5.89100406457274	-5.46825888118016	-5.67214252685857	-5.88114525936841	-6.18148805647958	-4.73895241819789	-5.41722924844041	-5.61419062059511	-5.65041751449505	-5.43882883521081	-6.41641715713419	-5.4329419921339	-5.51642532637471	-5.81100728014708	-5.45281752662968	-5.66410510916555	-5.56273290591138	-6.21795432327221	-5.46003623753156	-5.35118122748144	-5.18451094476579	-5.55484882255945	-5.5701970669654	-5.99840886232406	-5.51846346180521	-5.60448212713035	-6.0973837422306	-5.5701970669654	-5.37286010572347	-5.44413336212959	-5.4049834985706	-5.25973219467586	-5.46877994513587	-5.8893190975393	-5.49573256306621	-6.9298191061041	-5.36171078092798	-5.33730629212273	-5.80007140604962	-8.57222055307997	-5.86386018350947	-5.95224004792111	-6.07181820390905	-5.46003623753156	-5.74859603651915	-5.52657430169303	-5.81946839897299	-5.5058567360874
