feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
MSM5LLHG_P	110.156	262.841	320.158	383.747	330.013	305.36	317.097	567.713	310.691	367.518	342.724	409.459	94.1047	564.876	377.893	337.742	382.908	335.427	353.628	201.808	379.05	454.304	481.42	412.139	417.602	339.901	286.707	357.036	347.705	417.602	402.241	408.226	414.485	470.173	370.232	211.051	297.721	151.298	500.182	418.726	372.463	71.0335	311.845	162.45	334.383	379.05	361.085	374.005	220.447	449.178
MSM5LLHI_P	146.276	330.33	312	370.162	334.622	299.181	296.616	653.513	353.594	372.54	345.678	406.236	136.197	524.664	382.915	326.53	389.59	332.759	344.965	159.352	363.869	436.906	487.787	401.684	423.803	332.983	265.03	352.091	312.095	423.803	395.767	393.948	406.208	440.18	356.229	214.19	315.062	188.076	473.744	426.424	368.858	65.9131	318.491	165.655	312.894	363.869	374.471	337.088	245.948	442.146
MSM5LLHO_P	169.43	279.597	316.184	396.575	337.509	302.222	319.057	615.452	306.984	386.619	348.018	414.907	133.695	577.878	388.606	338.915	402.18	336.582	362.404	217.068	403.804	472.197	502.653	420.022	434.197	332.94	283.061	344.374	331.121	434.197	400.365	398.618	417.947	461.145	368.767	203.823	294.021	217.895	521.535	430.532	372.375	52.4734	334.531	160.114	341.108	403.804	346.436	354.91	226.181	478.862
MSM5LLHQ_P	144.599	301.718	374.425	460.652	378.44	370.678	201.023	527.602	417.568	425.303	392.983	418.615	99.1983	276.608	419.925	428.575	433.026	401.573	250.661	204.563	442.196	471.313	419.755	421.028	428.375	240.739	354.42	435.418	296.924	428.375	417.528	427.748	425.386	454.638	432.989	151.728	362.622	101.617	458.006	440.605	274.442	150.532	246.725	116.968	209.786	442.196	239.271	397.37	206.986	383.629
MSM5LLHR_P	219.583	395.732	366.329	417.87	370.12	364.36	333.155	644.519	355.158	359.222	361.793	430.116	196.455	574.126	397.053	328.395	411.962	364.214	389.891	202.596	410.958	472.714	507.272	419.555	435.974	364.476	353.825	422.089	369.225	435.974	430.988	430.929	438.323	471.308	422.284	255.151	316.739	197.81	476.126	483.741	397.337	36.9373	321.369	214.349	349.183	410.958	373.728	407.774	280.261	425.622
MSM5LLHV_P	129.992	183.368	230.534	243.197	208.8	216.22	119.838	359.841	246.094	214.766	211.389	253.06	98.7696	175.055	246.245	210.772	259.734	209.308	226.702	174.786	228.637	277.343	245.387	229.577	231.939	139.79	208.437	231.884	160.041	231.939	259.11	252.914	255.415	258.167	238.899	153.341	207.877	70.4256	259.009	259.417	165.639	40.7901	190.634	129.933	128.304	228.637	184.036	209.192	165.112	244.415
MSM5LLHX_P	206.277	345.686	412.923	446.707	381.124	401.07	213.064	567.363	428.928	337.708	343.191	407.837	112.996	432.363	345.039	392.55	401.842	412.916	331.587	308.012	385.425	508.937	365.161	408.956	410.488	297.56	352.231	423.915	392.165	410.488	398.136	425.462	424.493	497.612	434.799	186.057	339.006	100.568	496.122	460.735	343.642	205.324	269.388	180.186	213.291	385.425	207.221	429.108	201.367	420.754
MSM5LLI2_P	137.252	358.401	409.999	493.247	421.007	405.232	250.77	668.853	462.417	474.837	432.083	474.749	146.253	337.122	455.039	474.47	500.823	443.212	277.429	186.979	486.903	505.591	493.195	475.47	490.793	266.808	366.238	490.839	318.339	490.793	474.137	481	478.809	514.328	470.197	168.574	406.176	121.255	517.505	508.949	307.493	149.906	274.36	125.842	263.55	486.903	280.593	436.404	261.414	437.634
MSM5LLI4_P	159.436	301.016	410.696	425.413	361.281	387.159	163.629	491.208	408.074	358.775	319.266	407.317	59.1208	365.863	303.413	394.711	372.477	372.058	288.979	308.719	385.364	498.195	325.206	430.769	452.77	280.557	369.036	416.11	343.995	452.77	395.751	412.372	411.325	468.394	421.37	133.391	327.416	69.4401	479.03	391.906	324.977	221.118	252.078	128.689	162.004	385.364	181.285	378.161	163.894	400.569
MSM5LLI6_P	156.482	346.427	349.753	433.131	372.852	346.473	261.679	611.101	399.579	406.366	376.105	431.144	131.596	328.157	432.512	428.119	446.183	387.699	285.466	146.943	427.48	463.26	440.905	428.777	436.745	305.096	294.703	421.362	288.696	436.745	429.39	431.967	431.354	443.658	392.267	175.755	327.869	136.842	452.693	444.798	332.454	126.316	275.018	134.208	273.441	427.48	298.386	372.901	250.161	400.62
MSM5LLI8_P	102.094	363.534	413.239	547.953	463.878	415.709	253.189	721.397	542.858	523.329	476.739	511.873	198.023	302	528.273	531.544	561.392	486.691	306.825	165.557	540.035	552.064	545.462	519.759	533.102	287.769	404.36	527.67	321.948	533.102	512.337	519.794	517.506	549.641	508.674	194.05	468.362	127.063	546.008	543.246	324.413	143.445	286.03	145.789	269.145	540.035	325.597	486.212	291.839	468.453
MSM5LLIC_P	217.491	392.91	352.253	392.304	323.357	331.871	236.347	394.593	245.381	320.092	316.87	398.898	142.65	526.291	271.346	245.674	371.33	333.271	315.766	157.571	402.57	437.314	366.7	343.737	331.504	267.266	340.687	366.282	324.038	331.504	387.592	394.122	399.516	433.885	389.345	221.138	257.126	179.021	461.875	409.253	293.525	60.7863	258.245	270.315	249.117	402.57	221.94	349.267	167.326	420.1
MSM5LLIE_P	205.614	364.061	373.222	406.274	374.465	359.553	299.735	631.495	366.341	355.005	360.506	445.782	186.787	518.781	385.639	298.414	381.42	366.466	381.843	160.912	419.601	448.239	474.874	399.928	397.396	336.539	324.005	422.148	337.322	397.396	444.891	441.47	450.203	454.128	411.625	230.293	305.139	133.535	474.648	457.963	370.361	49.3258	299.04	184.581	309.058	419.601	347.241	427.243	264.757	426.619
MSM5LLIG_P	150.167	306.337	352.52	401.799	352.605	336.84	280.488	549.559	340.289	316.371	333.405	386.067	124.583	502.489	357.229	291.243	363.139	346.195	371.836	164.371	386.847	420.218	465.305	348.895	384.381	333.559	358.041	404.818	317.124	384.381	382.381	374.909	391.817	483.219	386.072	233.288	364.386	133.259	472.954	419.596	367.443	83.6961	284.602	194.517	289.98	386.847	346.852	396.427	235.956	381.323
MSM5LLIK_P	222.616	420.199	275.463	396.112	348.189	281.397	255.611	656.845	349.893	372.169	351.751	431.474	175.46	580.172	416.007	319.11	407.826	339.17	396.613	138.992	398.942	403.997	485.892	399.91	426.653	411.472	360.527	382.663	345.123	426.653	436.716	426.171	438.964	464.271	420.68	264.152	367.441	60.3368	476.505	442.829	431.862	70.7608	286.342	219.663	263.471	398.942	389.101	385.388	283.336	409.596
MSM5LLIM_P	162.879	414.243	358.162	413.326	370.043	353.258	323.916	580.244	340.672	382.591	368.709	439.249	221.932	593.808	422.818	328.325	413.533	366.753	411.816	182.923	433.307	449.349	500.501	407.167	442.495	396.901	356.593	429.403	358.492	442.495	422.685	429.344	442.844	477.554	411.984	226.473	360.001	125.817	479.004	445.066	422.583	102.954	295.695	176.102	326.486	433.307	370.83	409.356	276.814	440.681
MSM5LLIQ_P	0	0	0	0	0	0	0	0	0	2.87425	0	3.33245	0	0	0	0	0	0	0	0	0	2.88915	4.55419	0	0	2.38172	0	0	0	0	2.9003	2.99759	3.30453	3.47739	1.93154	0	0	0	2.4963	0	2.36654	0	0	0	0	0	0	2.88535	0	0
MSM5LLIS_P	88.2942	135.476	283.191	315.154	315.154	295.58	195.62	920.977	466.898	252.693	300.772	983.638	186.556	861.8	710.681	197.887	415.425	237.276	678.989	172.811	198.939	879.672	847.187	162.504	821.209	397.74	821.689	415.065	144.078	821.209	924.281	877.28	988.481	811.78	765.703	662.254	420.691	418.192	946.834	844.225	457.706	61.0336	162.386	612.865	208.318	198.939	505.057	763.563	216.984	541.44
MSM5ZOJY_P	117.347	219.095	443.603	407.849	351.679	432.49	99.7065	474.028	309.572	286.029	301.049	428.878	123.494	534.46	284.879	300.497	405.268	369.818	392.93	89.6339	420.649	518.413	407.543	419.693	423.749	378.902	333.69	442.233	240.67	423.749	385.157	379.638	434.088	516.961	320.852	198.917	218.318	190.024	555.542	464.434	416.459	84.4203	322.272	347.427	96.5874	420.649	246.3	306.881	60.2143	416.35
MSM633FF_P	0	95.6098	357.898	344.139	253.761	354.627	0	367.875	301.954	170.827	192.473	352.048	0	421.101	195.769	206.928	330.492	259.827	296.397	91.379	311.01	375.501	323.463	297.597	324.031	284.911	260.562	359.146	212.341	324.031	340.712	327.541	339.595	424.199	326.824	180.539	159.274	74.7838	338.525	350.241	299.776	54.4364	223.736	249.685	0	311.01	164.084	288.903	9.98418	337.072
MSM6J2HD	250.801	489.264	200.183	490.885	406.425	218.346	151.083	720.429	538.269	477.325	438.731	516.516	129.626	727.532	541.704	411.271	545.901	397.376	488.689	124.603	484.081	518.289	606.722	528.037	536.763	521.711	453.384	489.124	483.714	536.763	524.582	510.951	518.072	535.916	554.342	340.795	461.968	97.9145	572.741	530.429	554.793	51.0751	323.112	279.86	151.024	484.081	495.515	523.298	384.753	494.693
MSM6J2HF	288.098	459.893	318.905	487.637	420.677	338.417	262.311	661.276	462.777	484.091	448.779	565	181.742	793.494	518.224	400.648	548.508	411.947	483.537	170.56	476.844	526.778	632.162	559.329	577.835	495.219	564.135	515.231	474.3	577.835	576.924	569.131	598.153	559.738	600.01	344.204	460.856	107.198	593.773	576.539	544.883	34.6224	354.02	284.665	269.726	476.844	497.608	541.991	392.957	515.558
MSM6J2HH	230.591	344.095	320.998	374.792	316.31	318.922	281.52	480.218	336.995	327.998	315.065	372.815	221.489	574.017	337.44	290.947	353.143	319.228	284.151	222.029	363.927	361.666	438.053	345.702	335.8	339.554	416.066	367.136	351.931	335.8	365.681	384.115	378.914	404.565	349.074	187.866	410.926	135.773	371.984	416.982	361.632	95.0985	264.537	147.258	292.901	363.927	337.143	381.727	210.791	366.328
MSM6J2HJ	217.04	396.196	284.371	394.611	325.548	293.857	266.565	664.072	370.3	342.595	340.635	406.003	246.822	540.316	384.586	349.811	410.562	320.411	359.119	189.002	404.729	408.423	470.978	387.071	388.973	406.89	300.922	410.559	384.068	388.973	405.11	405.194	409.852	435.127	421.469	249.723	355.191	213.725	446.409	433.549	426.331	97.0495	293.771	209.232	268.453	404.729	369.222	409	292.56	389.723
MSM6J2HL	253.445	468.023	251.123	438.614	377.089	268.687	287.411	661.194	475.586	434.267	408.849	478.785	209.3	624.646	479.576	412.631	511.173	376.572	448.881	161.115	483.838	492.256	544.025	466.534	479.706	477.732	420.3	451.436	414.203	479.706	485.697	474.751	487.049	496.289	479.389	336.405	455.888	135.138	546.704	512.578	511.116	57.6337	324.607	288.898	294.285	483.838	442.507	472.91	380.727	462.884
MSM6J2HN	223.502	381.326	391.638	479.7	407.61	397.797	317.146	587.355	474.975	432.724	417.068	477.393	212.197	597.905	445.009	410.317	467.35	410.64	436.14	199.37	441.88	497.094	552.303	465.032	452.4	380.482	472.147	487.597	403.749	452.4	476.279	473.996	492.695	558.674	463.552	264.882	371.023	146.605	552.944	499.107	427.361	91.7422	353.18	213.588	340.3	441.88	389.678	492.909	306.806	470.534
MSM6J2HP	213.329	298.495	328.621	375.828	326.322	311.456	218.101	505.876	365.165	303.05	312.057	355.953	207.353	400.688	306.507	289.754	339.226	337.782	317.098	218.619	340.355	410.711	389.984	325.881	318.759	290.47	308.002	359.707	278.852	318.759	362.324	366.65	365.292	441.413	340.363	222.855	299.222	123.041	443.973	395.795	324.535	83.3989	290.141	197.489	227.697	340.355	234.234	334.986	237.871	373.354
MSM6J2HR	217.689	346.414	387.31	515.556	457.806	392.135	324.395	702.083	505.608	477.903	469.391	535.881	223.429	583.792	481.738	455.699	518.739	462.28	463.456	201.757	506.15	550.082	607.099	497.022	487.012	369.798	495.888	508.418	413	487.012	540	530.71	541.495	589.397	518.829	295.64	404.652	154.695	570.984	555.821	425.658	79.2202	377.478	237.956	349.908	506.15	422.677	509.758	357.733	510.765
MSM6J2HT	186.608	381.044	247.786	549.841	478.018	263.85	289.262	771.185	524.398	513.267	498.441	539.29	37.3078	597.646	530.781	462.742	554.881	478.664	501.353	99.2832	543.973	546.254	611.248	523.473	522.868	408.63	470.788	505.674	414.959	522.868	551.985	535.351	543.535	566.511	594.579	365.917	428.67	79.7176	568.481	570.503	455.12	76.2583	365.809	300.444	304.159	543.973	476.217	522.53	417.335	520.43
MSM6J2IE	264.897	400.509	324.042	426.793	367.082	332.42	278.603	702.055	449.379	395.87	378.266	439.014	239.541	487.731	440.395	374.223	467.649	371.051	425.317	182.547	464.429	462.848	470.136	396.383	430.85	332.745	353.955	438.52	292.172	430.85	447.661	430.939	445.457	462.322	464.581	286.528	374.124	168.238	499.329	455.677	383.352	60.4371	316.593	243.139	304.387	464.429	353.394	438.819	318.015	434.203
MSM6J2IG	260.612	419.581	312.765	368.924	318.377	314.536	283.478	650.263	338.557	327.171	324.867	373.616	209.816	494.884	358.85	339.965	406.482	318.098	363.153	188.861	382.939	417.327	412.298	352.796	344.893	355.282	268.77	378.926	231.551	344.893	376.735	366.906	372.945	414.312	372.613	273.036	338.405	165.128	425.25	432.498	379.389	57.8291	292.669	243.364	290.819	382.939	317.434	347.563	302.4	401.861
MSM6J2II	219.365	288.198	335.5	372.122	286.916	310.074	179.408	425.258	312.426	251.119	261.674	334.574	134.528	459.743	320.943	231.993	464.371	300.125	336.841	149.797	319.348	403.378	301.166	326.556	324.738	354.234	279.139	347.665	177.208	324.738	331.642	335.665	333.962	470.682	353.948	172.695	294.12	94.6767	429.357	414.912	374.687	84.8164	284.588	182.683	176.433	319.348	185.776	224.98	176.437	391.581
MSM6J2IK	286.913	415.916	424.475	462.055	380.637	405.574	288.701	637.018	420.335	376.485	372.491	439.024	227.57	597.534	401.602	382.624	475.91	393.842	422.302	268.252	422.141	524.396	461.235	424.162	416.378	421.227	401.609	452.446	325.787	416.378	433.812	444.049	441.374	522.338	458.659	286.688	380.986	165.908	552.506	483.253	445.928	122.594	375.916	285.89	292.471	422.141	301.137	385.501	298.365	478.215
MSM6J2IM	268.093	394.208	350.453	386.379	304.38	343.859	280.949	611.553	365.095	326.943	313.143	383.276	225.275	506.699	358.59	351.813	427.519	307.139	369.955	233.294	384.863	427.701	408.162	360.238	350.303	376.147	288.079	385.333	240.093	350.303	384.582	385.566	384.245	483.638	378.951	226.825	344.132	177.335	459.34	443.218	397.181	57.0168	329.667	216.438	286.028	384.863	284.619	321.677	255.236	414.809
MSM6J2IO	293.2	433.411	339.421	409.838	365.312	347.664	311.103	685.415	398.693	385.155	373.695	432.752	259.628	559.405	411.925	389.878	518.195	367.775	402.629	189.335	449.759	483.608	455.314	426.25	419.788	363.83	326.39	435.387	297.027	419.788	437.197	434.81	442.504	464.932	425.879	290.181	391.687	169.556	510.324	454.746	401.107	41.0795	336.219	254.28	326.141	449.759	368.781	393.822	325.01	444.914
MSM6J2IQ	311.404	456.827	544.182	586.581	521.746	519.071	431.109	748.949	556.965	463.578	478.647	543.731	294.697	776.757	478.177	444.586	522.442	537.705	481.148	413.91	561.48	652.774	650.26	564.869	565.356	518.887	557.794	571.676	537.512	565.356	564.913	570.552	568.022	688.539	606.372	352.752	452.213	170.457	698.629	586.361	557.884	181.273	458.539	347.001	443.165	561.48	401.975	582.358	319.013	574.04
MSM6J2IY	368.833	548.101	498.691	537.362	471.731	490.346	445.199	673.765	511.077	468.602	467.931	543.104	283.156	783.396	454.055	411.498	535.053	477.824	473.408	362.309	529.726	609.49	636.389	550.998	545.689	528.385	568.461	566.09	501.546	545.689	539.987	560.474	554.257	625.041	569.199	371.867	444.675	258.96	679.763	589.521	581.115	110.755	446.37	354.997	466.438	529.726	440.28	550.403	372.97	566.571
MSM6J2J1	342.166	519.819	499.848	520.99	452.707	481.476	414.427	728.323	471.748	438.759	445.289	516.707	267.995	780.869	462.097	416.186	479.878	455.796	463.589	341.179	509.75	597.575	605.294	535.023	531.385	555.941	517.454	544.946	528.944	531.385	517.889	526.184	536.74	604.536	549.182	346.254	432.673	249.332	673.074	573.699	602.801	158.011	431.626	330.518	425.02	509.75	424.205	570.451	350.002	538.848
MSM6J2J3	284.043	428.591	437.064	455.524	403.349	392.386	301.684	541.787	366.382	333.512	353.811	455.653	111.604	631.585	380.76	294.148	411.372	422.943	435.432	243.695	460.549	583.44	415.552	443.769	434.798	360.086	432.202	431.763	472.738	434.798	444.816	470.618	464.422	565.052	493.896	290.858	347.149	184.774	637.671	484.175	408.536	171.477	364.358	357.014	307.562	460.549	230.034	474.748	222.636	532.952
MSM6J2J5	194.926	375.699	354.386	407.612	345.841	341.432	353.768	568.231	329.338	373.779	363.339	423.457	145.361	596.602	410.427	357.812	385.951	346.372	401.614	237.401	430.508	478.514	485.463	426.084	446.667	400.993	323.633	392.651	369.098	446.667	417.218	414.201	426.884	514.104	421.083	267.372	331.461	214.63	578.591	452.789	429.541	86.0436	350.66	223.388	364.9	430.508	358.854	405.598	310.456	487.126
MSM6J2JB	215.485	445.673	328.374	405.958	339.915	327.488	312.144	636.332	412.07	398.68	367.862	417.585	216.926	611.831	425.947	359.412	414.049	335.346	380.266	201.306	434.172	499.871	535.803	466.075	490.104	339.324	376.245	385.279	348.496	490.104	423.581	413.767	430.758	501.806	480.344	288.541	323.116	143.569	596.054	500.629	396.06	48.384	352.659	237.025	342.665	434.172	402.67	432.604	304.223	489.082
MSM6J2JD	241.808	390.341	326.206	412.16	360.34	311.803	306.232	643.61	394.448	401.378	378.412	424.226	198.45	480.73	445.277	368.571	425.718	357.91	388.666	237.701	418.607	480.625	530.216	448.973	483.738	331.457	328.496	373.798	316.308	483.738	429.449	417.508	429.177	515.877	465.049	284.019	313.214	188.555	555.815	467.895	381.161	47.1363	357.714	235.342	330.531	418.607	376.284	375.838	309.206	485.968
MSM6J2JF_P	208.016	346.842	322.387	366.118	333.883	322.679	273.641	497.853	345.938	348.472	338.71	376.579	178.379	366.515	379.126	331.077	371.57	301.064	341.375	166.847	309.195	393.982	358.046	349.95	349.974	303.976	244.549	341.713	240.003	349.974	380.786	370.08	378.541	318.169	389.835	233.957	266.557	191.213	390.527	406.854	328.715	36.5551	302.501	200.103	286.546	309.195	302.018	351.502	284.357	354.522
MSM6J2JH_P	172.185	241.081	253.231	326.452	223.999	262.036	148.207	1025.29	372.252	305.841	248.713	489.954	255.458	561.307	404.071	271.409	333.742	212.111	413.794	269.675	255.84	526.843	472.677	310.576	437.608	237.903	428.083	282.262	230.473	437.608	481.784	488.546	502.446	574.924	412.961	323.472	303.506	89.4794	599.522	492.795	273.146	47.1355	239.468	294.887	152.341	255.84	298.283	430.407	157.83	445.866
MSM6J2JN	217.655	488.245	429.968	498.558	430.304	430.639	383.721	698.586	501.283	496.074	464.058	505.38	227.905	518.229	526.492	440.145	528.328	402.606	476.754	249.241	457.188	521.407	501.166	480.137	471.431	455.869	386.122	486.348	363.307	471.431	514.531	499.062	507.703	447.476	555.615	391.542	384.121	255.902	557.828	522.242	494.06	41.5366	407.68	357.15	384.583	457.188	450.803	516.64	421.098	478.875
MSM6J2JP	232.97	461.88	521.674	626.864	566.339	522.155	325.521	763.735	430.412	646.745	600.747	627.625	145.411	406.746	692.628	426.978	634.34	360.299	642.552	243.203	329.568	669.365	378.758	476.692	450.135	424.007	367.986	476.078	234.03	450.135	587.198	507.257	625.689	309.735	710.988	398.912	266.156	192.484	606.347	642.572	483.32	15.9941	406.909	387.366	321.675	329.568	442.279	608.863	421.037	496.665
MSM6J2JR	229.722	458.172	457.946	520.868	455.505	460.011	399.023	744.378	476.08	510.972	481.716	524.607	199.246	586.71	541.499	466.572	522.737	394.652	488.461	204.558	423.525	554.42	476.306	477.245	462.3	407.781	246.524	505.258	326.287	462.3	525.141	514.878	529.455	433.721	568.581	312.403	361.67	302.518	571.385	576.315	454.592	31.5499	426.886	268.19	405.237	423.525	433.412	529.994	345.863	500.898
MSM6J2JT	335.938	480.101	426.117	509.315	449	425.785	285.416	817.561	532.914	483.257	468.982	514.084	218.866	391.592	551.842	421.852	558.454	424.17	524.175	315.866	466.38	563.257	502.102	478.233	461.269	344.092	367.116	467.236	246.025	461.269	533.236	506.911	519.689	459.801	546.118	427.05	407.1	178.022	568.943	582.733	393.917	28.3746	411.739	394.967	307.17	466.38	449.611	500.192	460.041	514.091
MSM6J2JZ	193.321	341.417	306.648	401.199	253.388	324.751	262.611	1465.88	527.177	390.222	312.315	748.851	305.73	805.082	649.619	404.253	488.906	233.736	638.608	253.814	335.666	752.736	728.13	418.508	660.189	308.663	592.86	403.2	304.844	660.189	736.912	752.361	771.666	779.992	693.754	455.957	482.015	205.348	855.295	748.706	377.4	25.3697	338.278	377.851	284.518	335.666	447.242	669.39	238.857	607.519
MSM6J2K2	180.082	285.528	359.112	427.666	281.793	377.875	214.195	1688.44	536.537	431.433	346.562	792.087	372.247	868.432	651.351	416.198	512.87	262.698	650.419	324.191	355.05	801.736	729.96	441.869	701.48	309.119	688.342	432.983	327.685	701.48	780.818	801.317	821.166	832.731	692.155	503.144	487.248	147.568	890.412	734.765	363.954	28.8418	358.098	431.822	223.847	355.05	458.325	693.049	219.12	644.98
MSM6J2K4	214.592	389.761	345.317	421.063	304.395	357.48	310.774	1184.98	454.04	413.203	348.212	614.275	297.64	712.242	540.579	391.286	465.628	290.164	518.482	247.35	381.166	610.447	627.838	464.361	557.998	338.534	439.434	416.746	351.556	557.998	600.655	612.187	622.824	683.933	562.286	384.989	397.374	262.398	753.974	612.89	405.141	43.1232	335.014	328.875	346.269	381.166	397.555	533.263	291.917	555.293
MSM6J2K6	185.68	366.983	308.179	390.228	282.25	327.559	264.578	1577.14	563.95	395.377	330.229	759.817	290.491	846.112	660.856	394.417	499.157	257.821	640.761	211.688	352.601	789.407	760.941	437.467	696.73	284.673	626.242	400.728	328.818	696.73	745.979	757.427	777.811	799.929	673.244	481.401	472.512	213.252	860.657	783.932	362.53	31.7702	317.059	399.489	298.582	352.601	467.561	692.75	280.766	626.886
MSM6J2K8	238.544	399.85	498.312	500.836	426.688	471.722	323.47	709.657	360.547	477.904	447.281	546.462	185.263	692.642	467.955	421.529	499.659	435.908	514.153	310.39	458.773	649.159	546.312	506.888	511.921	410.985	463.264	527.266	404.468	511.921	546.462	567.479	562.038	616.138	499.678	295.529	410.516	225.831	699.64	565.938	444.728	97.4165	408.411	309.514	334	458.773	334.596	477.667	288.127	607.112
MSM6J2KA	237.419	363.907	409.819	467.19	341.721	401.564	287.174	859.249	411.248	397.384	355.3	555.904	279.807	664.106	476.13	379.484	459.255	336.812	471.448	304.893	410.939	604.403	544.211	455.742	470.094	351.655	417.586	458.081	328.895	470.094	542.491	552.455	561.914	633.759	461.026	330.342	395.977	207.344	676.56	567.801	405.538	45.0417	352.213	307.184	305.332	410.939	365.172	448.378	275.345	556.39
